track_id,label_id,bbox_id,xmin,ymin,xmax,ymax,filename,tray_id
7159,POAAN,1545090,142,1434,985,1867,POAAN/113804/POAAN_113804_2021Y08M05D_15H15M35S_img,113804
4214,POAAN,1391860,1451,606,1485,674,POAAN/113804/POAAN_113804_2021Y08M06D_01H00M14S_img,113804
7154,POAAN,1545535,218,621,1073,1182,POAAN/113804/POAAN_113804_2021Y08M06D_01H00M14S_img,113804
7157,POAAN,1545646,1121,1550,1236,1650,POAAN/113804/POAAN_113804_2021Y08M06D_01H00M14S_img,113804
7158,POAAN,1545027,1571,1533,2052,1869,POAAN/113804/POAAN_113804_2021Y08M06D_01H00M14S_img,113804
7159,POAAN,1545091,142,1437,985,1872,POAAN/113804/POAAN_113804_2021Y08M06D_01H00M14S_img,113804
4214,POAAN,1391861,1450,587,1487,660,POAAN/113804/POAAN_113804_2021Y08M06D_12H44M58S_img,113804
7154,POAAN,1545536,214,546,1116,1175,POAAN/113804/POAAN_113804_2021Y08M06D_12H44M58S_img,113804
7157,POAAN,1545647,1119,1540,1240,1640,POAAN/113804/POAAN_113804_2021Y08M06D_12H44M58S_img,113804
7158,POAAN,1545028,1544,1517,2052,1862,POAAN/113804/POAAN_113804_2021Y08M06D_12H44M58S_img,113804
7159,POAAN,1545092,138,1417,991,1867,POAAN/113804/POAAN_113804_2021Y08M06D_12H44M58S_img,113804
4214,POAAN,1391862,1437,598,1475,674,POAAN/113804/POAAN_113804_2021Y08M07D_01H04M13S_img,113804
7154,POAAN,1545537,215,623,1165,1293,POAAN/113804/POAAN_113804_2021Y08M07D_01H04M13S_img,113804
7157,POAAN,1545648,1117,1547,1241,1650,POAAN/113804/POAAN_113804_2021Y08M07D_01H04M13S_img,113804
7158,POAAN,1545029,1632,1563,2052,1907,POAAN/113804/POAAN_113804_2021Y08M07D_01H04M13S_img,113804
7159,POAAN,1545093,140,1409,994,1873,POAAN/113804/POAAN_113804_2021Y08M07D_01H04M13S_img,113804
4214,POAAN,1391863,1447,566,1480,659,POAAN/113804/POAAN_113804_2021Y08M07D_13H18M01S_img,113804
7154,POAAN,1545538,223,580,1247,1281,POAAN/113804/POAAN_113804_2021Y08M07D_13H18M01S_img,113804
7157,POAAN,1545649,1121,1533,1248,1638,POAAN/113804/POAAN_113804_2021Y08M07D_13H18M01S_img,113804
7158,POAAN,1545030,1632,1563,2052,1900,POAAN/113804/POAAN_113804_2021Y08M07D_13H18M01S_img,113804
7159,POAAN,1545094,140,1400,994,1866,POAAN/113804/POAAN_113804_2021Y08M07D_13H18M01S_img,113804
4214,POAAN,1391864,1444,590,1474,682,POAAN/113804/POAAN_113804_2021Y08M08D_00H22M26S_img,113804
7154,POAAN,1545539,218,595,1250,1239,POAAN/113804/POAAN_113804_2021Y08M08D_00H22M26S_img,113804
7157,POAAN,1545650,1119,1545,1247,1656,POAAN/113804/POAAN_113804_2021Y08M08D_00H22M26S_img,113804
7158,POAAN,1545031,1572,1583,2052,1879,POAAN/113804/POAAN_113804_2021Y08M08D_00H22M26S_img,113804
7159,POAAN,1545095,138,1427,999,1879,POAAN/113804/POAAN_113804_2021Y08M08D_00H22M26S_img,113804
4214,POAAN,1391865,1455,560,1481,670,POAAN/113804/POAAN_113804_2021Y08M08D_12H02M57S_img,113804
7154,POAAN,1545540,221,533,1280,1219,POAAN/113804/POAAN_113804_2021Y08M08D_12H02M57S_img,113804
7157,POAAN,1545651,1120,1536,1252,1650,POAAN/113804/POAAN_113804_2021Y08M08D_12H02M57S_img,113804
7158,POAAN,1545032,1617,1558,2059,1865,POAAN/113804/POAAN_113804_2021Y08M08D_12H02M57S_img,113804
7159,POAAN,1545096,142,1410,997,1872,POAAN/113804/POAAN_113804_2021Y08M08D_12H02M57S_img,113804
4214,POAAN,1391866,1450,580,1476,690,POAAN/113804/POAAN_113804_2021Y08M09D_01H28M23S_img,113804
7154,POAAN,1545541,211,624,1259,1353,POAAN/113804/POAAN_113804_2021Y08M09D_01H28M23S_img,113804
7157,POAAN,1545652,1120,1536,1252,1650,POAAN/113804/POAAN_113804_2021Y08M09D_01H28M23S_img,113804
7158,POAAN,1545033,1557,1610,2059,1871,POAAN/113804/POAAN_113804_2021Y08M09D_01H28M23S_img,113804
7159,POAAN,1545097,139,1388,997,1877,POAAN/113804/POAAN_113804_2021Y08M09D_01H28M23S_img,113804
4214,POAAN,1391867,1444,547,1475,674,POAAN/113804/POAAN_113804_2021Y08M09D_12H18M37S_img,113804
7157,POAAN,1545653,1123,1528,1255,1642,POAAN/113804/POAAN_113804_2021Y08M09D_12H18M37S_img,113804
7158,POAAN,1545034,1551,1616,2059,1878,POAAN/113804/POAAN_113804_2021Y08M09D_12H18M37S_img,113804
4214,POAAN,1391868,1425,500,1467,684,POAAN/113804/POAAN_113804_2021Y08M10D_01H38M16S_img,113804
7157,POAAN,1545654,1125,1530,1258,1647,POAAN/113804/POAAN_113804_2021Y08M10D_01H38M16S_img,113804
7158,POAAN,1545035,1632,1608,2059,1887,POAAN/113804/POAAN_113804_2021Y08M10D_01H38M16S_img,113804
4214,POAAN,1391869,1429,487,1469,671,POAAN/113804/POAAN_113804_2021Y08M10D_12H44M05S_img,113804
7157,POAAN,1545655,1127,1522,1266,1641,POAAN/113804/POAAN_113804_2021Y08M10D_12H44M05S_img,113804
7158,POAAN,1545036,1606,1594,2059,1887,POAAN/113804/POAAN_113804_2021Y08M10D_12H44M05S_img,113804
4214,POAAN,1391870,1439,489,1466,676,POAAN/113804/POAAN_113804_2021Y08M11D_01H05M01S_img,113804
7157,POAAN,1545656,1127,1522,1266,1641,POAAN/113804/POAAN_113804_2021Y08M11D_01H05M01S_img,113804
7158,POAAN,1545037,1569,1606,2059,1926,POAAN/113804/POAAN_113804_2021Y08M11D_01H05M01S_img,113804
4214,POAAN,1391871,1441,459,1473,660,POAAN/113804/POAAN_113804_2021Y08M11D_13H16M55S_img,113804
7157,POAAN,1545657,1118,1511,1277,1631,POAAN/113804/POAAN_113804_2021Y08M11D_13H16M55S_img,113804
7158,POAAN,1545038,1565,1617,2059,1958,POAAN/113804/POAAN_113804_2021Y08M11D_13H16M55S_img,113804
4214,POAAN,1391872,1424,507,1471,682,POAAN/113804/POAAN_113804_2021Y08M12D_00H23M25S_img,113804
7157,POAAN,1545658,1111,1504,1268,1641,POAAN/113804/POAAN_113804_2021Y08M12D_00H23M25S_img,113804
7158,POAAN,1545039,1592,1636,2059,1970,POAAN/113804/POAAN_113804_2021Y08M12D_00H23M25S_img,113804
4214,POAAN,1391873,1422,530,1465,689,POAAN/113804/POAAN_113804_2021Y08M13D_00H27M13S_img,113804
7157,POAAN,1545659,1116,1499,1297,1637,POAAN/113804/POAAN_113804_2021Y08M13D_00H27M13S_img,113804
7158,POAAN,1545040,1620,1612,2196,1986,POAAN/113804/POAAN_113804_2021Y08M13D_00H27M13S_img,113804
4214,POAAN,1391874,1436,497,1472,682,POAAN/113804/POAAN_113804_2021Y08M13D_13H39M08S_img,113804
7157,POAAN,1545660,1118,1472,1334,1621,POAAN/113804/POAAN_113804_2021Y08M13D_13H39M08S_img,113804
7158,POAAN,1545041,1631,1585,2214,1973,POAAN/113804/POAAN_113804_2021Y08M13D_13H39M08S_img,113804
4214,POAAN,1391875,1407,540,1475,729,POAAN/113804/POAAN_113804_2021Y08M14D_01H08M32S_img,113804
7157,POAAN,1545661,1120,1481,1325,1637,POAAN/113804/POAAN_113804_2021Y08M14D_01H08M32S_img,113804
7158,POAAN,1545042,1623,1600,2212,1973,POAAN/113804/POAAN_113804_2021Y08M14D_01H08M32S_img,113804
4214,POAAN,1391876,1400,514,1478,741,POAAN/113804/POAAN_113804_2021Y08M14D_12H30M34S_img,113804
7157,POAAN,1545662,1120,1485,1340,1628,POAAN/113804/POAAN_113804_2021Y08M14D_12H30M34S_img,113804
7158,POAAN,1545043,1628,1574,2212,1966,POAAN/113804/POAAN_113804_2021Y08M14D_12H30M34S_img,113804
4214,POAAN,1391877,1371,526,1481,751,POAAN/113804/POAAN_113804_2021Y08M15D_00H34M16S_img,113804
7157,POAAN,1545663,1118,1507,1337,1638,POAAN/113804/POAAN_113804_2021Y08M15D_00H34M16S_img,113804
7158,POAAN,1545044,1628,1574,2212,1966,POAAN/113804/POAAN_113804_2021Y08M15D_00H34M16S_img,113804
4214,POAAN,1391878,1373,509,1480,772,POAAN/113804/POAAN_113804_2021Y08M15D_13H03M21S_img,113804
7157,POAAN,1545664,1119,1496,1339,1625,POAAN/113804/POAAN_113804_2021Y08M15D_13H03M21S_img,113804
7158,POAAN,1545045,1610,1538,2212,1966,POAAN/113804/POAAN_113804_2021Y08M15D_13H03M21S_img,113804
4214,POAAN,1391879,1383,532,1475,846,POAAN/113804/POAAN_113804_2021Y08M16D_13H25M11S_img,113804
7157,POAAN,1545665,1094,1496,1325,1638,POAAN/113804/POAAN_113804_2021Y08M16D_13H25M11S_img,113804
4214,POAAN,1391880,1388,524,1474,829,POAAN/113804/POAAN_113804_2021Y08M17D_00H21M00S_img,113804
7157,POAAN,1545666,1098,1504,1334,1639,POAAN/113804/POAAN_113804_2021Y08M17D_00H21M00S_img,113804
4214,POAAN,1391881,1380,499,1477,825,POAAN/113804/POAAN_113804_2021Y08M17D_13H34M21S_img,113804
7157,POAAN,1545667,1098,1487,1336,1629,POAAN/113804/POAAN_113804_2021Y08M17D_13H34M21S_img,113804
4214,POAAN,1391882,1363,494,1472,811,POAAN/113804/POAAN_113804_2021Y08M18D_13H22M34S_img,113804
7157,POAAN,1545668,1090,1479,1328,1627,POAAN/113804/POAAN_113804_2021Y08M18D_13H22M34S_img,113804
4214,POAAN,1391883,1355,482,1473,800,POAAN/113804/POAAN_113804_2021Y08M19D_12H35M43S_img,113804
7157,POAAN,1545669,1084,1478,1325,1634,POAAN/113804/POAAN_113804_2021Y08M19D_12H35M43S_img,113804
4214,POAAN,1391884,1368,466,1477,808,POAAN/113804/POAAN_113804_2021Y08M20D_12H05M22S_img,113804
7157,POAAN,1545670,1092,1471,1343,1642,POAAN/113804/POAAN_113804_2021Y08M20D_12H05M22S_img,113804
4214,POAAN,1391885,1332,473,1483,809,POAAN/113804/POAAN_113804_2021Y08M21D_01H19M08S_img,113804
7157,POAAN,1545671,1063,1471,1349,1647,POAAN/113804/POAAN_113804_2021Y08M21D_01H19M08S_img,113804
4214,POAAN,1391886,1362,394,1689,822,POAAN/113804/POAAN_113804_2021Y08M23D_15H11M46S_img,113804
4215,Weed,1391901,350,1854,362,1876,POAAN/113804/POAAN_113804_2021Y08M23D_15H11M46S_img,113804
7157,POAAN,1545672,1025,1557,1384,1683,POAAN/113804/POAAN_113804_2021Y08M23D_15H11M46S_img,113804
4214,POAAN,1391887,1360,404,1662,834,POAAN/113804/POAAN_113804_2021Y08M24D_00H11M16S_img,113804
4215,Weed,1391902,346,1865,358,1886,POAAN/113804/POAAN_113804_2021Y08M24D_00H11M16S_img,113804
7157,POAAN,1545673,1028,1505,1368,1670,POAAN/113804/POAAN_113804_2021Y08M24D_00H11M16S_img,113804
4214,POAAN,1391888,1364,393,1656,832,POAAN/113804/POAAN_113804_2021Y08M24D_14H52M15S_img,113804
4215,Weed,1391903,349,1851,367,1874,POAAN/113804/POAAN_113804_2021Y08M24D_14H52M15S_img,113804
7157,POAAN,1545674,1039,1490,1381,1655,POAAN/113804/POAAN_113804_2021Y08M24D_14H52M15S_img,113804
4214,POAAN,1391889,1355,396,1615,856,POAAN/113804/POAAN_113804_2021Y08M25D_08H28M11S_img,113804
4215,Weed,1391904,358,1855,375,1878,POAAN/113804/POAAN_113804_2021Y08M25D_08H28M11S_img,113804
7157,POAAN,1545675,1047,1484,1398,1655,POAAN/113804/POAAN_113804_2021Y08M25D_08H28M11S_img,113804
4214,POAAN,1391890,1353,393,1625,860,POAAN/113804/POAAN_113804_2021Y08M25D_13H56M11S_img,113804
4215,Weed,1391905,349,1848,370,1875,POAAN/113804/POAAN_113804_2021Y08M25D_13H56M11S_img,113804
7157,POAAN,1545676,1044,1477,1393,1664,POAAN/113804/POAAN_113804_2021Y08M25D_13H56M11S_img,113804
4214,POAAN,1391891,1344,394,1551,873,POAAN/113804/POAAN_113804_2021Y08M26D_01H11M25S_img,113804
4215,Weed,1391906,350,1856,371,1883,POAAN/113804/POAAN_113804_2021Y08M26D_01H11M25S_img,113804
7157,POAAN,1545677,1051,1469,1395,1661,POAAN/113804/POAAN_113804_2021Y08M26D_01H11M25S_img,113804
4214,POAAN,1391892,1347,399,1581,914,POAAN/113804/POAAN_113804_2021Y08M26D_11H05M53S_img,113804
4215,Weed,1391907,347,1853,370,1883,POAAN/113804/POAAN_113804_2021Y08M26D_11H05M53S_img,113804
7157,POAAN,1545678,1047,1470,1397,1669,POAAN/113804/POAAN_113804_2021Y08M26D_11H05M53S_img,113804
4214,POAAN,1391893,1253,399,1546,998,POAAN/113804/POAAN_113804_2021Y08M27D_10H03M20S_img,113804
4215,Weed,1391908,347,1850,374,1882,POAAN/113804/POAAN_113804_2021Y08M27D_10H03M20S_img,113804
7157,POAAN,1545679,1042,1418,1365,1715,POAAN/113804/POAAN_113804_2021Y08M27D_10H03M20S_img,113804
4214,POAAN,1391894,1238,389,1510,1186,POAAN/113804/POAAN_113804_2021Y08M28D_12H42M38S_img,113804
4215,Weed,1391909,347,1843,377,1874,POAAN/113804/POAAN_113804_2021Y08M28D_12H42M38S_img,113804
7157,POAAN,1545680,1051,1355,1364,1796,POAAN/113804/POAAN_113804_2021Y08M28D_12H42M38S_img,113804
4214,POAAN,1391895,1189,393,1618,1140,POAAN/113804/POAAN_113804_2021Y08M30D_12H02M35S_img,113804
7157,POAAN,1545681,1042,1281,1470,1760,POAAN/113804/POAAN_113804_2021Y08M30D_12H02M35S_img,113804
4214,POAAN,1391896,1177,393,1627,1138,POAAN/113804/POAAN_113804_2021Y08M31D_01H33M56S_img,113804
7157,POAAN,1545682,1045,1260,1408,1710,POAAN/113804/POAAN_113804_2021Y08M31D_01H33M56S_img,113804
4214,POAAN,1391897,1182,394,1645,1133,POAAN/113804/POAAN_113804_2021Y08M31D_14H11M40S_img,113804
7157,POAAN,1545683,1062,1246,1405,1681,POAAN/113804/POAAN_113804_2021Y08M31D_14H11M40S_img,113804
4214,POAAN,1391898,1142,384,1621,1114,POAAN/113804/POAAN_113804_2021Y09M01D_08H45M19S_img,113804
7157,POAAN,1545684,1060,1266,1390,1694,POAAN/113804/POAAN_113804_2021Y09M01D_08H45M19S_img,113804
4214,POAAN,1391899,984,391,1627,1110,POAAN/113804/POAAN_113804_2021Y09M01D_13H32M26S_img,113804
7157,POAAN,1545685,1069,1269,1424,1738,POAAN/113804/POAAN_113804_2021Y09M01D_13H32M26S_img,113804
6562,POAAN,1522583,1783,1326,1791,1333,POAAN/113805/POAAN_113805_2021Y07M12D_21H48M25S_img,113805
6558,POAAN,1522449,509,1449,524,1463,POAAN/113805/POAAN_113805_2021Y07M13D_20H30M42S_img,113805
6559,POAAN,1522490,1335,753,1362,778,POAAN/113805/POAAN_113805_2021Y07M13D_20H30M42S_img,113805
6562,POAAN,1522584,1779,1326,1793,1336,POAAN/113805/POAAN_113805_2021Y07M13D_20H30M42S_img,113805
6564,POAAN,1522625,1035,969,1045,981,POAAN/113805/POAAN_113805_2021Y07M13D_20H30M42S_img,113805
6558,POAAN,1522450,509,1444,527,1458,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6559,POAAN,1522491,1334,751,1368,773,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6560,POAAN,1522525,1504,1509,1516,1519,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6562,POAAN,1522585,1774,1319,1793,1330,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6564,POAAN,1522626,1037,963,1051,977,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6565,POAAN,1522645,1478,1286,1492,1302,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6566,POAAN,1522665,688,1096,699,1111,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6569,POAAN,1522721,959,1300,971,1315,POAAN/113805/POAAN_113805_2021Y07M14D_20H11M50S_img,113805
6558,POAAN,1522451,507,1442,520,1451,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6559,POAAN,1522492,1307,656,1349,725,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6560,POAAN,1522526,1497,1508,1516,1523,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6562,POAAN,1522586,1769,1318,1792,1331,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6564,POAAN,1522627,1037,962,1053,978,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6565,POAAN,1522646,1465,1284,1491,1312,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6566,POAAN,1522666,685,1093,698,1110,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6567,POAAN,1522686,630,1607,659,1626,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6569,POAAN,1522722,954,1292,970,1318,POAAN/113805/POAAN_113805_2021Y07M15D_20H54M17S_img,113805
6558,POAAN,1522452,499,1411,518,1447,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6559,POAAN,1522493,1325,708,1356,737,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6560,POAAN,1522527,1495,1503,1514,1518,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6561,POAAN,1522559,1020,1126,1034,1138,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6562,POAAN,1522587,1730,1308,1795,1330,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6563,POAAN,1522606,1642,730,1676,754,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6564,POAAN,1522628,1039,958,1062,978,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6565,POAAN,1522647,1442,1283,1491,1340,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6566,POAAN,1522667,683,1090,700,1107,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6567,POAAN,1522687,605,1612,659,1652,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6569,POAAN,1522723,951,1282,1031,1313,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6570,POAAN,1522728,1162,1072,1194,1092,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6571,POAAN,1522733,1274,1075,1299,1098,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6572,POAAN,1522738,1244,1176,1257,1191,POAAN/113805/POAAN_113805_2021Y07M18D_21H13M31S_img,113805
6557,POAAN,1522375,1135,1549,1148,1560,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6558,POAAN,1522453,483,1412,521,1449,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6559,POAAN,1522494,1326,727,1356,766,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6560,POAAN,1522528,1490,1514,1515,1535,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6561,POAAN,1522560,1021,1125,1034,1139,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6562,POAAN,1522588,1715,1317,1793,1334,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6563,POAAN,1522607,1638,730,1674,779,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6564,POAAN,1522629,1031,959,1062,990,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6565,POAAN,1522648,1447,1285,1494,1340,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6566,POAAN,1522668,697,1082,710,1098,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6567,POAAN,1522688,617,1617,660,1682,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6568,POAAN,1522704,1216,1390,1239,1423,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6569,POAAN,1522724,938,1290,1022,1317,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6570,POAAN,1522729,1174,1073,1196,1098,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6571,POAAN,1522734,1265,1076,1298,1107,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6572,POAAN,1522739,1245,1177,1258,1192,POAAN/113805/POAAN_113805_2021Y07M19D_20H39M28S_img,113805
6555,POAAN,1521840,622,754,637,771,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6557,POAAN,1522376,1126,1544,1146,1560,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6558,POAAN,1522454,484,1411,532,1450,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6559,POAAN,1522495,1323,737,1360,816,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6560,POAAN,1522529,1484,1507,1514,1534,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6561,POAAN,1522561,1017,1126,1030,1139,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6562,POAAN,1522589,1726,1328,1792,1346,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6563,POAAN,1522608,1626,732,1658,792,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6564,POAAN,1522630,1022,960,1058,993,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6565,POAAN,1522649,1439,1291,1500,1341,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6566,POAAN,1522669,696,1083,725,1100,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6567,POAAN,1522689,631,1617,657,1672,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6568,POAAN,1522705,1218,1388,1241,1426,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6569,POAAN,1522725,915,1294,1036,1334,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6570,POAAN,1522730,1177,1080,1209,1104,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6571,POAAN,1522735,1271,1086,1291,1137,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6572,POAAN,1522740,1235,1181,1253,1204,POAAN/113805/POAAN_113805_2021Y07M21D_01H02M07S_img,113805
6555,POAAN,1521841,625,756,638,776,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6557,POAAN,1522377,1119,1536,1144,1555,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6558,POAAN,1522455,489,1410,559,1450,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6559,POAAN,1522496,1336,740,1383,803,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6560,POAAN,1522530,1480,1508,1512,1552,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6561,POAAN,1522562,1005,1120,1027,1137,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6562,POAAN,1522590,1714,1327,1785,1348,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6563,POAAN,1522609,1625,734,1666,796,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6564,POAAN,1522631,1003,938,1054,990,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6565,POAAN,1522650,1438,1291,1510,1353,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6566,POAAN,1522670,700,1091,737,1105,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6567,POAAN,1522690,636,1618,661,1675,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6568,POAAN,1522706,1213,1386,1238,1429,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6569,POAAN,1522726,924,1296,1039,1328,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6570,POAAN,1522731,1174,1080,1213,1100,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6571,POAAN,1522736,1277,1073,1295,1139,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6572,POAAN,1522741,1246,1179,1257,1209,POAAN/113805/POAAN_113805_2021Y07M22D_01H24M14S_img,113805
6555,POAAN,1521842,626,747,638,770,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6557,POAAN,1522378,1123,1528,1149,1550,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6558,POAAN,1522456,495,1404,566,1447,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6559,POAAN,1522497,1337,732,1386,809,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6560,POAAN,1522531,1486,1502,1515,1544,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6561,POAAN,1522563,1017,1116,1035,1162,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6562,POAAN,1522591,1729,1312,1803,1339,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6563,POAAN,1522610,1626,723,1668,787,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6564,POAAN,1522632,1042,882,1074,967,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6565,POAAN,1522651,1445,1282,1530,1334,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6566,POAAN,1522671,708,1066,750,1096,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6567,POAAN,1522691,641,1600,679,1649,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6568,POAAN,1522707,1214,1377,1243,1419,POAAN/113805/POAAN_113805_2021Y07M22D_12H39M11S_img,113805
6555,POAAN,1521843,627,753,639,776,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6557,POAAN,1522379,1118,1530,1145,1560,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6558,POAAN,1522457,481,1405,571,1452,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6559,POAAN,1522498,1342,739,1389,828,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6560,POAAN,1522532,1480,1501,1513,1539,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6561,POAAN,1522564,1018,1131,1036,1173,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6562,POAAN,1522592,1706,1321,1782,1348,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6563,POAAN,1522611,1619,737,1655,790,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6564,POAAN,1522633,1000,926,1059,993,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
6565,POAAN,1522652,1438,1288,1523,1367,POAAN/113805/POAAN_113805_2021Y07M23D_00H49M12S_img,113805
